id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma,ano
1666436547,8c696305-0f00-370c-9491-483335739f30,-10.83265,-37.96009,2024-01-04 16:49:00,Brasil,SERGIPE,SIMÃO DIAS,Caatinga,2024
1666436548,eadf3776-98ce-3229-b992-3279494f2f41,-10.74065,-37.01249,2024-01-04 16:49:00,Brasil,SERGIPE,SANTO AMARO DAS BROTAS,Mata Atlântica,2024
1666436549,c3797804-f5c3-353d-8f4e-899fcd38b633,-10.52015,-36.72354,2024-01-04 16:49:00,Brasil,SERGIPE,PACATUBA,Mata Atlântica,2024
1666436551,644c7766-3fe5-3611-9c80-6d87cd9767c1,-10.51785,-36.70947,2024-01-04 16:49:00,Brasil,SERGIPE,PACATUBA,Mata Atlântica,2024
1666436552,8243f768-5252-31dc-937b-f3e201e79f76,-10.51771,-36.71516,2024-01-04 16:49:00,Brasil,SERGIPE,PACATUBA,Mata Atlântica,2024
1666436553,e9a51c34-3165-378e-85c4-e1d55e021c14,-10.21628,-37.12393,2024-01-04 16:49:00,Brasil,SERGIPE,AQUIDABÃ,Mata Atlântica,2024
1666436554,6acb773b-5c81-3136-972c-814ffbfec93c,-10.21379,-37.12995,2024-01-04 16:49:00,Brasil,SERGIPE,AQUIDABÃ,Mata Atlântica,2024
1667651138,7a5eb6ad-faaa-3aa3-8e23-d3b46de465b9,-11.02575,-38.04198,2024-01-13 16:30:00,Brasil,SERGIPE,TOBIAS BARRETO,Caatinga,2024
1667931812,abb367dd-2c42-370e-b556-9bd040713cfb,-10.05033,-37.22977,2024-01-15 16:13:00,Brasil,SERGIPE,GARARU,Caatinga,2024
1668094203,0c5b617c-9602-3ccb-9729-f1714fea68d8,-10.25065,-37.25198,2024-01-16 16:56:00,Brasil,SERGIPE,GRACHO CARDOSO,Mata Atlântica,2024
1668242893,fdee9dc1-2227-372b-b3c9-b9e9adf00670,-10.85953,-37.85283,2024-01-17 15:58:00,Brasil,SERGIPE,SIMÃO DIAS,Caatinga,2024
1668242894,7b7f0985-dec5-358e-b475-47db89763130,-10.8551,-37.85736,2024-01-17 15:58:00,Brasil,SERGIPE,SIMÃO DIAS,Caatinga,2024
1668383538,335499b3-9728-3b4f-8272-2a889b9323f8,-9.8665,-37.37144,2024-01-18 16:39:00,Brasil,SERGIPE,PORTO DA FOLHA,Caatinga,2024
1668383752,580db3a8-78f7-31a0-b00a-fea62ac4409a,-10.43328,-37.15092,2024-01-18 16:39:00,Brasil,SERGIPE,NOSSA SENHORA DAS DORES,Mata Atlântica,2024
1666662641,2457a8aa-7062-35da-872d-1b2f91ba5c3b,-10.68284,-37.26395,2024-01-06 16:34:00,Brasil,SERGIPE,MALHADOR,Mata Atlântica,2024
1669086386,32fb54bd-126c-35a3-acb2-6ea9715981da,-10.74617,-37.06081,2024-01-23 16:49:00,Brasil,SERGIPE,SANTO AMARO DAS BROTAS,Mata Atlântica,2024
1669086387,56e61ecb-d3e3-3c0f-8e31-41531645af4b,-10.67515,-37.02004,2024-01-23 16:49:00,Brasil,SERGIPE,ROSÁRIO DO CATETE,Mata Atlântica,2024
1670855649,a56f1be7-fd53-3e7e-8365-d89e4bd8a484,-10.57726,-36.98454,2024-01-30 16:45:00,Brasil,SERGIPE,JAPARATUBA,Mata Atlântica,2024
1671953034,55f02458-ed15-3eff-8706-06d2767efb4e,-10.31682,-36.74268,2024-02-01 16:28:00,Brasil,SERGIPE,NEÓPOLIS,Mata Atlântica,2024
1672900197,4ef22afc-fb0d-320d-8058-f6ece6604e61,-10.76758,-37.16088,2024-02-06 16:39:00,Brasil,SERGIPE,LARANJEIRAS,Mata Atlântica,2024
1672900198,8242553d-e752-3468-88a8-7f6709e7ea19,-10.66175,-36.81856,2024-02-06 16:39:00,Brasil,SERGIPE,PIRAMBU,Mata Atlântica,2024
1672900199,5c5a8aad-1cf8-3990-b756-7f3ab7e50bd4,-10.64638,-37.09233,2024-02-06 16:39:00,Brasil,SERGIPE,DIVINA PASTORA,Mata Atlântica,2024
1672900200,5cf22619-1e05-378e-88c9-d494dbac676a,-10.64503,-37.08315,2024-02-06 16:39:00,Brasil,SERGIPE,ROSÁRIO DO CATETE,Mata Atlântica,2024
1672900202,5a5b8960-5895-316c-b692-59d3adb41a1f,-10.47639,-36.68731,2024-02-06 16:39:00,Brasil,SERGIPE,PACATUBA,Mata Atlântica,2024
1672900204,9f785d83-3bc2-38e7-8774-73467e4015d8,-10.36269,-37.67188,2024-02-06 16:39:00,Brasil,SERGIPE,CARIRA,Caatinga,2024
1672900207,37401b57-1403-3041-b0fa-e5a82077a57a,-10.13599,-37.12599,2024-02-06 16:39:00,Brasil,SERGIPE,ITABI,Mata Atlântica,2024
1672900208,adfae8f4-8b36-3135-b6cf-0a93a509316a,-10.12699,-37.12735,2024-02-06 16:39:00,Brasil,SERGIPE,ITABI,Mata Atlântica,2024
1674081173,781cd50f-8ae1-39bc-b551-eba282ed3d68,-10.74066,-37.18917,2024-02-13 16:34:00,Brasil,SERGIPE,RIACHUELO,Mata Atlântica,2024
1674081174,8214ec33-87ab-3d2c-8e1e-745eeb922b25,-10.73934,-37.17999,2024-02-13 16:34:00,Brasil,SERGIPE,RIACHUELO,Mata Atlântica,2024
1676761385,793a0eca-e97d-3516-8fa8-ac9f6192c895,-10.54487,-37.2103,2024-03-01 16:47:00,Brasil,SERGIPE,NOSSA SENHORA DAS DORES,Mata Atlântica,2024
1677560241,108b8540-438a-3e83-ab81-f1cabf0020f6,-10.87545,-37.95429,2024-03-08 16:39:00,Brasil,SERGIPE,SIMÃO DIAS,Caatinga,2024
1677560242,23f2ff94-0855-3edc-83b0-a40db3a5c37d,-10.83877,-37.63774,2024-03-08 16:39:00,Brasil,SERGIPE,LAGARTO,Caatinga,2024
1677560247,94a4b2d6-d1d7-321f-ab33-8f6e3da9e698,-10.29573,-36.76145,2024-03-08 16:39:00,Brasil,SERGIPE,NEÓPOLIS,Mata Atlântica,2024
1677880717,d137f87b-e761-3e31-a772-ad200da1bc46,-9.92923,-37.20677,2024-03-10 16:24:00,Brasil,SERGIPE,GARARU,Caatinga,2024
1678765029,1c208261-6695-3ac5-8750-5a0d97f1cefb,-10.82891,-37.49968,2024-03-15 16:35:00,Brasil,SERGIPE,CAMPO DO BRITO,Mata Atlântica,2024
1679399999,3e78a2cc-22ba-3c53-8f4f-e92f32f96a0a,-11.39335,-37.52659,2024-03-19 16:03:00,Brasil,SERGIPE,SANTA LUZIA DO ITANHY,Mata Atlântica,2024
1679400000,576dc7af-9c58-3475-9959-1750d322b067,-11.38888,-37.53164,2024-03-19 16:03:00,Brasil,SERGIPE,SANTA LUZIA DO ITANHY,Mata Atlântica,2024
1679503054,f81e2991-3567-3540-a276-0b083b443c3c,-11.40013,-37.91751,2024-03-20 16:41:00,Brasil,SERGIPE,TOMAR DO GERU,Caatinga,2024
1679503058,042a1581-1f15-3460-9b36-abacf196ca07,-10.97256,-37.88733,2024-03-20 16:43:00,Brasil,SERGIPE,RIACHÃO DO DANTAS,Caatinga,2024
1679503059,aa270f36-8147-34d8-9bde-0013458ac185,-10.94366,-37.88918,2024-03-20 16:43:00,Brasil,SERGIPE,RIACHÃO DO DANTAS,Caatinga,2024
1679503060,65b0ef3e-9d31-3052-ae65-ac3f9849e978,-10.97124,-37.87832,2024-03-20 16:43:00,Brasil,SERGIPE,RIACHÃO DO DANTAS,Caatinga,2024
1679503061,ef94303d-4c7d-3f9b-802a-4a737badd104,-10.839,-37.60956,2024-03-20 16:43:00,Brasil,SERGIPE,LAGARTO,Caatinga,2024
1679503064,54803e9a-e38d-33b7-8409-2c705aaa77cb,-10.32205,-37.1669,2024-03-20 16:43:00,Brasil,SERGIPE,GRACHO CARDOSO,Mata Atlântica,2024
1679503065,32ad57e9-2171-36fe-9630-330869de698b,-10.32066,-37.15764,2024-03-20 16:43:00,Brasil,SERGIPE,GRACHO CARDOSO,Mata Atlântica,2024
1679503066,914d7b24-5861-3cb9-b135-d79ccf2a28c7,-10.1706,-37.20264,2024-03-20 16:43:00,Brasil,SERGIPE,GRACHO CARDOSO,Mata Atlântica,2024
1679691470,7c87a3f1-725e-3ce7-bb08-bd954956343d,-11.12121,-37.41407,2024-03-22 16:26:00,Brasil,SERGIPE,ESTÂNCIA,Mata Atlântica,2024
1679691471,f4b46a59-2966-3dbf-9fd8-296b9ebf698d,-10.72995,-37.6817,2024-03-22 16:26:00,Brasil,SERGIPE,LAGARTO,Caatinga,2024
1679691472,6d85b1a3-0589-3919-8b21-ac470caa06c4,-10.5858,-36.77418,2024-03-22 16:26:00,Brasil,SERGIPE,PIRAMBU,Mata Atlântica,2024
1679691474,2880149a-f401-3bef-b8a7-ba21dd444165,-10.26553,-36.97533,2024-03-22 16:26:00,Brasil,SERGIPE,AQUIDABÃ,Mata Atlântica,2024
1679691476,25cafd3e-c895-34e2-b3e1-e20d59c10ae2,-10.13833,-37.01135,2024-03-22 16:26:00,Brasil,SERGIPE,CANHOBA,Mata Atlântica,2024
1679794613,fe60e8cd-4751-38bc-b8c4-9186e83b1fa7,-10.95475,-37.82124,2024-03-23 17:09:00,Brasil,SERGIPE,LAGARTO,Caatinga,2024
1679794614,e54684ed-d57f-3438-a15e-9558bdd64420,-10.85968,-37.6549,2024-03-23 17:09:00,Brasil,SERGIPE,LAGARTO,Caatinga,2024
1679794615,f527b3fa-74c1-3bc2-975d-83fedca9701e,-10.31027,-37.17733,2024-03-23 17:09:00,Brasil,SERGIPE,GRACHO CARDOSO,Mata Atlântica,2024
1679794616,4ca265a5-8a36-32aa-b25c-0bcbf5733433,-10.30342,-37.17103,2024-03-23 17:09:00,Brasil,SERGIPE,GRACHO CARDOSO,Mata Atlântica,2024
1679995064,ea870f81-38e2-31b7-a629-2804ec7a2df7,-9.71361,-37.84988,2024-03-25 16:52:00,Brasil,SERGIPE,CANINDÉ DE SÃO FRANCISCO,Caatinga,2024
1681426884,b3f32f00-bf57-310e-9aa0-210bbce65000,-11.15118,-37.86748,2024-04-03 16:28:00,Brasil,SERGIPE,TOBIAS BARRETO,Caatinga,2024
1681426885,1d22299b-ab34-3ad8-a59d-8dfebe639b29,-11.14798,-37.86245,2024-04-03 16:28:00,Brasil,SERGIPE,TOBIAS BARRETO,Caatinga,2024
1681934671,697448fa-5d00-3fd4-8426-bfb08a8a384f,-10.3186,-37.16971,2024-04-06 16:54:00,Brasil,SERGIPE,GRACHO CARDOSO,Mata Atlântica,2024
1681934672,de970e7b-d25b-31a0-bb1f-b380c3592c53,-10.3167,-37.1576,2024-04-06 16:54:00,Brasil,SERGIPE,GRACHO CARDOSO,Mata Atlântica,2024
1672294329,a335476a-d397-3f64-b3b3-3007feb91756,-10.27638,-36.92374,2024-02-03 16:13:00,Brasil,SERGIPE,CEDRO DE SÃO JOÃO,Mata Atlântica,2024
1673315127,b3981c10-03dc-38ec-a4fe-8b4ef8fb9192,-10.57263,-36.74941,2024-02-08 16:24:00,Brasil,SERGIPE,JAPOATÃ,Mata Atlântica,2024
1683159233,fb45d038-f933-35e5-bc22-a051ea0d60ca,-9.84132,-37.57909,2024-04-13 16:48:00,Brasil,SERGIPE,POÇO REDONDO,Caatinga,2024
1686181343,382d51b7-a107-3677-a574-c2d3c97605d6,-10.32136,-37.57156,2024-05-02 16:39:00,Brasil,SERGIPE,NOSSA SENHORA APARECIDA,Caatinga,2024
1688026023,d881712f-b0cb-370d-9946-bb59573bca63,-10.89178,-37.34679,2024-05-14 16:39:00,Brasil,SERGIPE,ITAPORANGA D'AJUDA,Mata Atlântica,2024
1688026024,c31a0323-2b43-3d73-8387-b3d3ae93afdd,-10.89047,-37.33752,2024-05-14 16:39:00,Brasil,SERGIPE,ITAPORANGA D'AJUDA,Mata Atlântica,2024
1696168680,53cf9c68-6e46-3a13-ba7b-c8665db1c319,-9.94084,-37.73061,2024-07-01 16:33:00,Brasil,SERGIPE,POÇO REDONDO,Caatinga,2024
1706541871,440ef2e6-b4ca-3e8a-a07f-bf775bbcda60,-9.91952,-37.89495,2024-08-07 17:02:00,Brasil,SERGIPE,POÇO REDONDO,Caatinga,2024
1706541872,90d1602d-7c84-325b-b060-44a147977785,-9.86792,-37.77591,2024-08-07 17:02:00,Brasil,SERGIPE,POÇO REDONDO,Caatinga,2024
1709710185,1a96fd26-3496-3ed8-9d04-aa9fcee084e9,-9.87273,-37.94016,2024-08-14 16:52:00,Brasil,SERGIPE,CANINDÉ DE SÃO FRANCISCO,Caatinga,2024
1709710186,a4a7b319-26d5-376c-9590-a7696d9b5a09,-9.80466,-37.65804,2024-08-14 16:52:00,Brasil,SERGIPE,POÇO REDONDO,Caatinga,2024
1716321301,2fee1806-41b0-3f59-831d-d8a70b262dbb,-9.93062,-37.90641,2024-08-31 16:52:00,Brasil,SERGIPE,POÇO REDONDO,Caatinga,2024
1716321302,468728ed-1ca4-31af-83b8-7b087c254173,-9.92932,-37.89739,2024-08-31 16:52:00,Brasil,SERGIPE,POÇO REDONDO,Caatinga,2024
1716321303,7b69bfba-5b59-3f47-af9c-355c9755f6fc,-9.92483,-37.23315,2024-08-31 16:52:00,Brasil,SERGIPE,PORTO DA FOLHA,Caatinga,2024
1720856344,e78baa96-d966-3acc-b547-51dc0b93f991,-10.39015,-36.87584,2024-09-12 16:43:00,Brasil,SERGIPE,JAPOATÃ,Mata Atlântica,2024
1720856345,3094301b-70eb-3cb5-9579-7ee91c81eb89,-10.38747,-36.85661,2024-09-12 16:43:00,Brasil,SERGIPE,JAPOATÃ,Mata Atlântica,2024
1725151756,d3491f08-dec0-35f5-a45b-252fc3b24cc5,-10.45731,-37.17118,2024-09-27 16:58:00,Brasil,SERGIPE,NOSSA SENHORA DAS DORES,Mata Atlântica,2024
1726574057,0d3750ce-5e32-308b-9423-afc1a51eb51b,-11.03133,-37.12655,2024-10-04 16:43:00,Brasil,SERGIPE,ARACAJU,Mata Atlântica,2024
1723187508,c1452732-d780-39b1-9b00-b051e9b0e7cb,-10.46475,-36.52869,2024-09-19 16:33:00,Brasil,SERGIPE,ILHA DAS FLORES,Mata Atlântica,2024
1725436314,55955192-7ae1-3c3d-8cca-13ddbc36f3f2,-10.49747,-36.94736,2024-09-29 16:39:00,Brasil,SERGIPE,JAPARATUBA,Mata Atlântica,2024
1725436315,e921c010-d372-3ea3-93d3-7385cc0c89bb,-10.49903,-36.95884,2024-09-29 16:39:00,Brasil,SERGIPE,CAPELA,Mata Atlântica,2024
1727998464,a3f92775-7b1f-32e4-a663-f0663e6daaf5,-10.47372,-37.03549,2024-10-11 16:30:00,Brasil,SERGIPE,CAPELA,Mata Atlântica,2024
1727998465,4ba615d1-84b2-38fc-8a2b-b83648a0cbac,-10.32494,-36.88498,2024-10-11 16:30:00,Brasil,SERGIPE,SÃO FRANCISCO,Mata Atlântica,2024
1728229707,cd704167-8bbc-32e1-87b9-0ffa8962cf96,-10.70894,-37.60528,2024-10-12 17:09:00,Brasil,SERGIPE,MACAMBIRA,Caatinga,2024
1728229708,ed9fd420-194b-3cd3-99f6-8e2ef4b5baac,-10.70708,-37.59346,2024-10-12 17:09:00,Brasil,SERGIPE,SÃO DOMINGOS,Caatinga,2024
1728582658,364970e8-e881-351d-881a-bdfa3dd3a278,-11.35991,-37.45051,2024-10-14 16:52:00,Brasil,SERGIPE,SANTA LUZIA DO ITANHY,Mata Atlântica,2024
1728582660,e78cf069-4f94-30b1-b6c2-9e0b6b03fad6,-11.13601,-37.29975,2024-10-14 16:52:00,Brasil,SERGIPE,ITAPORANGA D'AJUDA,Mata Atlântica,2024
1729188116,803e662b-342c-313b-8619-7e39cae34dd0,-11.24024,-37.70644,2024-10-19 16:56:00,Brasil,SERGIPE,ITABAIANINHA,Mata Atlântica,2024
1729717817,2e3ec2a9-7f59-3b7a-a1a7-a3a302d2a845,-10.5236,-36.75303,2024-10-23 16:20:00,Brasil,SERGIPE,JAPOATÃ,Mata Atlântica,2024
1729717818,95771849-b720-3ef3-83af-1c39e3975001,-10.5201,-36.72426,2024-10-23 16:20:00,Brasil,SERGIPE,PACATUBA,Mata Atlântica,2024
1729717819,98476905-04b3-3cd3-9dc4-92d41f0d4ac0,-10.46068,-36.85188,2024-10-23 16:20:00,Brasil,SERGIPE,JAPOATÃ,Mata Atlântica,2024
1730240862,a9d9cdb0-76af-3b21-a48e-db65ce02ec51,-10.57119,-36.67653,2024-10-26 16:41:00,Brasil,SERGIPE,PACATUBA,Mata Atlântica,2024
1730540694,1afc8ba6-2c2c-32a1-beb2-68741d0d3ef8,-10.0408,-37.59111,2024-10-28 16:24:00,Brasil,SERGIPE,MONTE ALEGRE DE SERGIPE,Caatinga,2024
1730540695,cbffa503-99f1-3f32-be53-9f98e72e94f8,-10.04016,-37.58362,2024-10-28 16:24:00,Brasil,SERGIPE,MONTE ALEGRE DE SERGIPE,Caatinga,2024
1730540696,8eb44d9f-d1e0-39f1-8341-7ba41aaedefd,-10.03713,-37.56247,2024-10-28 16:24:00,Brasil,SERGIPE,MONTE ALEGRE DE SERGIPE,Caatinga,2024
1730540697,1c6ec6c5-7264-30b4-b3c2-80f862bfb729,-10.03672,-37.55506,2024-10-28 16:24:00,Brasil,SERGIPE,MONTE ALEGRE DE SERGIPE,Caatinga,2024
1730712407,e73f0c54-00ce-3a2e-b565-c84ac96123a1,-10.57383,-36.68419,2024-10-29 17:05:00,Brasil,SERGIPE,PACATUBA,Mata Atlântica,2024
1731252845,7a003a6d-29b0-3a53-a1b2-c83bb058dc0e,-10.73897,-37.04052,2024-11-02 16:26:00,Brasil,SERGIPE,SANTO AMARO DAS BROTAS,Mata Atlântica,2024
1731392491,d296ff66-fe51-323c-b232-4c79bb15a581,-10.95941,-37.69827,2024-11-03 17:06:00,Brasil,SERGIPE,LAGARTO,Mata Atlântica,2024
1731392497,8a598b21-eef0-39f0-93d2-61876c995f02,-10.8846,-38.05686,2024-11-03 17:06:00,Brasil,SERGIPE,TOBIAS BARRETO,Caatinga,2024
1731613476,a971ac2c-77d3-30d4-a031-96d217f7e43d,-10.54277,-36.85739,2024-11-05 16:49:00,Brasil,SERGIPE,JAPARATUBA,Mata Atlântica,2024
1731613661,0765fe13-3b4b-3f96-9891-660ed2b9f4ab,-10.58497,-37.22287,2024-11-05 16:49:00,Brasil,SERGIPE,NOSSA SENHORA DAS DORES,Mata Atlântica,2024
1731614009,1c8d9d1e-fc3f-3677-866a-b6c2bf93d1bf,-9.93517,-37.91151,2024-11-05 16:49:00,Brasil,SERGIPE,POÇO REDONDO,Caatinga,2024
1731614189,d77d0e61-bad4-3606-813e-f8a429663b23,-10.88394,-37.13503,2024-11-05 16:49:00,Brasil,SERGIPE,NOSSA SENHORA DO SOCORRO,Mata Atlântica,2024
1731614272,322aac6b-b993-3801-ba90-d2b4f681df19,-9.67241,-37.8711,2024-11-05 16:49:00,Brasil,SERGIPE,CANINDÉ DE SÃO FRANCISCO,Caatinga,2024
1731614338,8e165930-a4a0-3c31-bab1-f275fad4049f,-10.88532,-37.14503,2024-11-05 16:49:00,Brasil,SERGIPE,NOSSA SENHORA DO SOCORRO,Mata Atlântica,2024
1731614855,70358d22-bc13-3c56-a637-37e466d9e2eb,-10.5414,-36.84768,2024-11-05 16:49:00,Brasil,SERGIPE,JAPARATUBA,Mata Atlântica,2024
1731850752,ca53961d-1422-3beb-b35b-0e5824b1d388,-10.23785,-37.03402,2024-11-07 16:30:00,Brasil,SERGIPE,AQUIDABÃ,Mata Atlântica,2024
1731850804,142d169b-c3d7-32dc-ae7e-4140436c7b25,-10.24122,-37.0609,2024-11-07 16:30:00,Brasil,SERGIPE,AQUIDABÃ,Mata Atlântica,2024
1731850827,564ae19e-a97e-3abd-bdf9-d8f76a0de02a,-10.24034,-37.05408,2024-11-07 16:30:00,Brasil,SERGIPE,AQUIDABÃ,Mata Atlântica,2024
1731850859,1d654d97-d431-367b-8bc6-06b4c6ec1805,-10.23858,-37.04093,2024-11-07 16:30:00,Brasil,SERGIPE,AQUIDABÃ,Mata Atlântica,2024
1732256615,8dcec6dd-63bf-36fd-805c-60c7343e0ea0,-10.90322,-37.91833,2024-11-10 16:52:00,Brasil,SERGIPE,RIACHÃO DO DANTAS,Caatinga,2024
1732697708,985f9641-0ac1-333c-a569-74ab8f639217,-10.20215,-37.07646,2024-11-13 17:11:00,Brasil,SERGIPE,AQUIDABÃ,Mata Atlântica,2024
1732698751,a75653fd-3f8e-3b0e-a29d-9f4231aa6ba1,-10.42367,-37.37664,2024-11-13 17:11:00,Brasil,SERGIPE,SÃO MIGUEL DO ALEIXO,Mata Atlântica,2024
1732948464,8376a938-f810-3e64-9296-8af4f8420389,-9.98632,-37.4126,2024-11-15 16:54:00,Brasil,SERGIPE,PORTO DA FOLHA,Caatinga,2024
1732948470,b7634cab-aa9f-39da-aed2-730ef6835520,-11.2763,-37.34465,2024-11-15 16:54:00,Brasil,SERGIPE,ESTÂNCIA,Mata Atlântica,2024
1733428287,62643348-33f2-3f6e-a664-e78666f978d7,-10.51681,-36.7456,2024-11-19 16:17:00,Brasil,SERGIPE,JAPOATÃ,Mata Atlântica,2024
1733589661,6b8e80fc-da43-35bb-9933-e8e3643efb6d,-10.64075,-37.01641,2024-11-20 16:56:00,Brasil,SERGIPE,ROSÁRIO DO CATETE,Mata Atlântica,2024
1733590060,11a91cd4-cb1d-33b2-99d7-70d932813e1e,-10.63945,-37.00747,2024-11-20 16:56:00,Brasil,SERGIPE,CARMÓPOLIS,Mata Atlântica,2024
1733827004,14beb74a-b699-3aa1-a03b-fae730c2586e,-11.09273,-37.82158,2024-11-22 16:37:00,Brasil,SERGIPE,RIACHÃO DO DANTAS,Caatinga,2024
1733827104,3991fd96-55ad-3888-a0e7-f0c69b48dc5f,-11.09509,-37.83933,2024-11-22 16:37:00,Brasil,SERGIPE,RIACHÃO DO DANTAS,Caatinga,2024
1733827182,fc5ec35b-c30e-39bc-9960-52e70d8f2a44,-10.5331,-36.72663,2024-11-22 16:37:00,Brasil,SERGIPE,PACATUBA,Mata Atlântica,2024
1733827231,d11aa770-e230-3a1b-b283-e1820d0325a4,-11.09828,-37.83403,2024-11-22 16:37:00,Brasil,SERGIPE,RIACHÃO DO DANTAS,Caatinga,2024
1733972359,21decfe5-e9e5-3e69-821f-72b285f5c440,-10.7229,-37.0686,2024-11-23 17:17:00,Brasil,SERGIPE,MARUIM,Mata Atlântica,2024
1733972766,035cc26f-f8d2-36c7-b4a8-b523ea50bfa3,-10.72248,-37.05886,2024-11-23 17:17:00,Brasil,SERGIPE,ROSÁRIO DO CATETE,Mata Atlântica,2024
1734095139,e9468910-5c93-3836-9e43-ea91fc2ca968,-10.51764,-36.76254,2024-11-24 16:20:00,Brasil,SERGIPE,JAPOATÃ,Mata Atlântica,2024
1734901072,89676120-1f44-3998-a29b-bf47c13aa592,-10.54849,-36.98074,2024-11-30 17:00:00,Brasil,SERGIPE,CAPELA,Mata Atlântica,2024
1734901104,04ac7dfc-bd76-356b-b7ad-b4670828f63b,-11.13014,-37.23249,2024-11-30 17:00:00,Brasil,SERGIPE,ITAPORANGA D'AJUDA,Mata Atlântica,2024
1734901125,1a4b35ec-91d2-3bb1-8b99-6ae408bec206,-9.5938,-38.0231,2024-11-30 17:02:00,Brasil,SERGIPE,CANINDÉ DE SÃO FRANCISCO,Caatinga,2024
1734901353,e44fc2ea-92e0-3df0-a189-65fbff2f6171,-11.1213,-37.23384,2024-11-30 17:00:00,Brasil,SERGIPE,ITAPORANGA D'AJUDA,Mata Atlântica,2024
1734901466,70e1860d-4731-3f76-9e2c-5ddf5070d9f6,-11.15178,-37.25673,2024-11-30 17:00:00,Brasil,SERGIPE,ITAPORANGA D'AJUDA,Mata Atlântica,2024
1734901586,43de7258-0854-3261-918f-32a5a5c5bea7,-11.12883,-37.2235,2024-11-30 17:00:00,Brasil,SERGIPE,ITAPORANGA D'AJUDA,Mata Atlântica,2024
1734901525,d58a54a5-e5b8-3b0a-9066-0729ad71e7ab,-9.59509,-38.03199,2024-11-30 17:02:00,Brasil,SERGIPE,CANINDÉ DE SÃO FRANCISCO,Caatinga,2024
1735154831,22b359bd-9e07-3d01-ae9f-216db52f8afd,-10.37788,-37.17143,2024-12-02 16:41:00,Brasil,SERGIPE,CUMBE,Mata Atlântica,2024
1735291638,3ead19ea-e9e5-39f0-bbc1-3b809364138a,-10.70232,-37.61889,2024-12-03 17:21:00,Brasil,SERGIPE,MACAMBIRA,Caatinga,2024
1735343246,db75bf3f-f2a8-3270-ad3a-84ae24d3bd43,-11.2128,-37.43128,2024-12-04 16:24:00,Brasil,SERGIPE,ESTÂNCIA,Mata Atlântica,2024
1735343605,ed11a267-a928-39d0-92a1-3d477db862d1,-11.2002,-37.40569,2024-12-04 16:24:00,Brasil,SERGIPE,ESTÂNCIA,Mata Atlântica,2024
1735344823,7288b2cd-a8c8-3ff9-b1bc-3de70b6f53d0,-11.20882,-37.39739,2024-12-04 16:24:00,Brasil,SERGIPE,ESTÂNCIA,Mata Atlântica,2024
1735518155,91c2cf4e-f0ff-3149-834a-8b476fdd9cd6,-10.50726,-36.7034,2024-12-05 17:02:00,Brasil,SERGIPE,PACATUBA,Mata Atlântica,2024
1735518216,8a1855ea-7923-3051-a67e-6851fbe50121,-11.12651,-37.38967,2024-12-05 17:02:00,Brasil,SERGIPE,ESTÂNCIA,Mata Atlântica,2024
1735518219,34d37952-1d93-3159-a243-c8bb605fbc77,-9.68903,-37.91672,2024-12-05 17:02:00,Brasil,SERGIPE,CANINDÉ DE SÃO FRANCISCO,Caatinga,2024
1735518232,bcd93151-910d-3883-a6cb-979e785b37fc,-10.61496,-36.87261,2024-12-05 17:02:00,Brasil,SERGIPE,JAPARATUBA,Mata Atlântica,2024
1735518255,4e7664a2-1864-3f78-803c-d500293de745,-11.50039,-37.48275,2024-12-05 17:02:00,Brasil,SERGIPE,INDIAROBA,Mata Atlântica,2024
1735518298,2d297d9d-cd34-3aa9-baf4-03f8ef656c36,-10.61357,-36.8633,2024-12-05 17:02:00,Brasil,SERGIPE,JAPARATUBA,Mata Atlântica,2024
1735518431,7ad37771-2f20-32ec-b197-4b6496cecb6d,-10.48237,-36.78442,2024-12-05 17:02:00,Brasil,SERGIPE,JAPOATÃ,Mata Atlântica,2024
1736054579,62f49f2a-6ae5-3750-ac31-080907ea59d9,-10.75896,-37.05248,2024-12-09 16:24:00,Brasil,SERGIPE,SANTO AMARO DAS BROTAS,Mata Atlântica,2024
1736054635,03ec5924-4c2a-3f20-85d9-ca4270225053,-11.13596,-37.64676,2024-12-09 16:24:00,Brasil,SERGIPE,BOQUIM,Mata Atlântica,2024
1736054646,8451fef7-8139-37a9-abda-782543f15ef1,-11.14463,-37.64128,2024-12-09 16:24:00,Brasil,SERGIPE,BOQUIM,Mata Atlântica,2024
1736219840,7ef374c9-ee6d-3b8b-9bf1-c4f14a893474,-10.57123,-36.84114,2024-12-10 17:04:00,Brasil,SERGIPE,JAPARATUBA,Mata Atlântica,2024
1736219928,0f658cb0-df25-3c03-854f-52d3c310d4d1,-10.57269,-36.85073,2024-12-10 17:04:00,Brasil,SERGIPE,JAPARATUBA,Mata Atlântica,2024
1736464202,044b9ac9-47b6-3aed-b071-b04cdfe04293,-10.98251,-37.81007,2024-12-12 16:45:00,Brasil,SERGIPE,LAGARTO,Caatinga,2024
1737230179,52ad13e5-a948-3f2b-b687-b0eb195c1220,-10.40408,-36.99252,2024-12-17 16:47:00,Brasil,SERGIPE,CAPELA,Mata Atlântica,2024
1737230346,f55517e2-98f4-3109-a0b2-a9f98b627620,-10.36931,-36.64934,2024-12-17 16:47:00,Brasil,SERGIPE,NEÓPOLIS,Mata Atlântica,2024
